name,team_ID,WAR_bat,WAR_pit,WAR_total,year_ID
Joe Gordon,CLE,6.9,,6.9,1947
Johnny Mize,NYG,6.8,,6.8,1947
Ewell Blackwell,CIN,-0.8,7.6,6.8,1947
Bob Elliott,BSN,6.4,,6.4,1947
Johnny Sain,BSN,1.3,5.0,6.3,1947
Pee Wee Reese,BRO,6.2,,6.2,1947
Harry Walker,- - -,5.9,,5.9,1947
Warren Spahn,BSN,-0.1,6.0,5.9,1947
Whitey Kurowski,STL,5.9,,5.9,1947
Fred Hutchinson,DET,1.4,4.4,5.8,1947
Walker Cooper,NYG,5.1,,5.1,1947
Willard Marshall,NYG,5.0,,5.0,1947
Red Munger,STL,0.0,5.0,5.0,1947
Bob Feller,CLE,0.3,4.6,4.9,1947
Joe DiMaggio,NYY,4.9,,4.9,1947
Dutch Leonard,PHI,-0.2,4.9,4.8,1947
Tommy Henrich,NYY,4.7,,4.7,1947
George McQuinn,NYY,4.5,,4.5,1947
Stan Musial,STL,4.5,,4.5,1947
Joe Dobson,BOS,0.3,4.2,4.5,1947
Roy Cullenbine,DET,4.4,,4.4,1947
Johnny Pesky,BOS,4.4,,4.4,1947
Luke Appling,CHW,4.4,,4.4,1947
George Kell,DET,4.2,,4.2,1947
Walt Masterson,WAS,-0.2,4.4,4.2,1947
Ferris Fain,PHA,4.2,,4.2,1947
Ralph Branca,BRO,-0.5,4.6,4.1,1947
Dizzy Trout,DET,0.4,3.6,4.1,1947
Vern Stephens,SLB,4.0,,4.0,1947
Larry Jansen,NYG,-0.1,4.1,4.0,1947
Ed Lopat,CHW,0.2,3.8,3.9,1947
Al Brazle,STL,0.0,3.9,3.9,1947
Harry Brecheen,STL,0.5,3.4,3.9,1947
Phil Rizzuto,NYY,3.9,,3.9,1947
Bobby Doerr,BOS,3.8,,3.8,1947
Dixie Walker,BRO,3.8,,3.8,1947
Stan Spence,WAS,3.7,,3.7,1947
Augie Galan,CIN,3.7,,3.7,1947
Barney McCosky,PHA,3.7,,3.7,1947
Murry Dickson,STL,0.0,3.7,3.6,1947
Jackie Robinson,BRO,3.5,,3.5,1947
Early Wynn,WAS,1.0,2.6,3.5,1947
Earl Torgeson,BSN,3.5,,3.5,1947
Jeff Heath,SLB,3.5,,3.5,1947
Eddie Stanky,BRO,3.5,,3.5,1947
Dom DiMaggio,BOS,3.5,,3.5,1947
Spud Chandler,NYY,0.5,3.0,3.5,1947
Snuffy Stirnweiss,NYY,3.4,,3.4,1947
Hank Majeski,PHA,3.4,,3.4,1947
Johnny Schmitz,CHC,-0.3,3.7,3.4,1947
Pete Reiser,BRO,3.4,,3.4,1947
Schoolboy Rowe,PHI,1.1,2.2,3.3,1947
Phil Masi,BSN,3.3,,3.3,1947
Bill Nicholson,CHC,3.3,,3.3,1947
Enos Slaughter,STL,3.2,,3.2,1947
Hank Greenberg,PIT,3.2,,3.2,1947
Tommy Holmes,BSN,3.2,,3.2,1947
Ellis Kinder,SLB,-0.4,3.6,3.2,1947
Grady Hatton,CIN,3.1,,3.1,1947
Joe Hatten,BRO,0.0,3.1,3.1,1947
Dave Ferriss,BOS,1.0,2.1,3.1,1947
Bobby Thomson,NYG,3.1,,3.1,1947
Joe Haynes,CHW,0.3,2.7,3.0,1947
Elmer Valo,PHA,2.9,,2.9,1947
Hoot Evers,DET,2.9,,2.9,1947
Andy Pafko,CHC,2.9,,2.9,1947
Virgil Trucks,DET,0.4,2.5,2.9,1947
Phil Marchildon,PHA,-0.1,2.9,2.8,1947
Bobo Newsom,- - -,-0.3,3.1,2.8,1947
Eddie Miller,CIN,2.8,,2.8,1947
Bruce Edwards,BRO,2.8,,2.8,1947
Frankie Gustine,PIT,2.7,,2.7,1947
Vic Lombardi,BRO,0.2,2.5,2.6,1947
Ken Keltner,CLE,2.6,,2.6,1947
Pat Mullin,DET,2.6,,2.6,1947
Eddie Joost,PHA,2.6,,2.6,1947
Dick Fowler,PHA,-0.3,2.9,2.6,1947
Floyd Baker,CHW,2.5,,2.5,1947
Red Barrett,BSN,-0.5,2.9,2.4,1947
Bob Muncrief,SLB,-0.4,2.8,2.4,1947
Bill Rigney,NYG,2.4,,2.4,1947
Denny Galehouse,- - -,-0.6,3.0,2.4,1947
Buddy Kerr,NYG,2.4,,2.4,1947
Marty Marion,STL,2.4,,2.4,1947
Spider Jorgensen,BRO,2.3,,2.3,1947
Tex Hughson,BOS,-0.7,3.0,2.3,1947
Carl Furillo,BRO,2.3,,2.3,1947
Art Houtteman,DET,0.2,2.0,2.3,1947
Andy Seminick,PHI,2.3,,2.3,1947
Howie Pollet,STL,0.2,2.1,2.2,1947
Dick Wakefield,DET,2.2,,2.2,1947
Mickey Haefner,WAS,0.0,2.3,2.2,1947
Spec Shea,NYY,0.3,1.9,2.2,1947
Jim Hearn,STL,-0.2,2.4,2.2,1947
Connie Ryan,BSN,2.2,,2.2,1947
Earl Johnson,BOS,0.2,1.9,2.2,1947
Joe Page,NYY,0.2,2.0,2.2,1947
Johnny Lindell,NYY,2.1,,2.1,1947
Sam Chapman,PHA,2.1,,2.1,1947
Bob Dillinger,SLB,2.1,,2.1,1947
Bill McCahan,PHA,0.0,2.1,2.1,1947
Billy Johnson,NYY,2.1,,2.1,1947
Phil Cavarretta,CHC,2.1,,2.1,1947
Oscar Judd,PHI,0.2,1.8,2.0,1947
Ron Northey,- - -,2.0,,2.0,1947
Fritz Ostermueller,PIT,0.0,2.0,2.0,1947
Billy Cox,PIT,1.9,,1.9,1947
Tiny Bonham,PIT,-0.1,2.0,1.9,1947
Charlie Keller,NYY,1.9,,1.9,1947
Cass Michaels,CHW,1.9,,1.9,1947
Taffy Wright,CHW,1.9,,1.9,1947
Ray Scarborough,WAS,-0.3,2.2,1.9,1947
Kent Peterson,CIN,-0.5,2.3,1.9,1947
Sam Zoldak,SLB,0.0,1.9,1.8,1947
Johnny Hopp,BSN,1.8,,1.8,1947
Aaron Robinson,NYY,1.8,,1.8,1947
Sam Mele,BOS,1.8,,1.8,1947
Hal Peck,CLE,1.8,,1.8,1947
Jack Kramer,SLB,-0.2,2.0,1.8,1947
Johnny Vander Meer,CIN,-0.5,2.3,1.8,1947
Bill Voiselle,- - -,-0.3,2.1,1.8,1947
Dale Mitchell,CLE,1.8,,1.8,1947
Frank Papish,CHW,-0.6,2.3,1.8,1947
Kirby Higbe,- - -,-0.3,2.0,1.7,1947
Vic Wertz,DET,1.7,,1.7,1947
Cliff Fannin,SLB,0.0,1.7,1.7,1947
Dave Koslo,NYG,-0.3,2.0,1.7,1947
Johnny Wyrostek,PHI,1.7,,1.7,1947
Joe Garagiola,STL,1.6,,1.6,1947
Ken Raffensberger,- - -,-0.1,1.7,1.6,1947
Doyle Lade,CHC,0.3,1.3,1.6,1947
Hank Edwards,CLE,1.6,,1.6,1947
Arky Vaughan,BRO,1.6,,1.6,1947
Stubby Overmire,DET,-0.1,1.6,1.6,1947
Les Fleming,CLE,1.6,,1.6,1947
Nels Potter,SLB,0.4,1.1,1.5,1947
Harry Dorish,BOS,-0.1,1.6,1.5,1947
Fred Sanford,SLB,0.0,1.5,1.5,1947
Jesse Flores,PHA,0.2,1.3,1.5,1947
Erv Dusak,STL,1.5,,1.5,1947
Del Ennis,PHI,1.5,,1.5,1947
George Metkovich,CLE,1.5,,1.5,1947
Peanuts Lowrey,CHC,1.5,,1.5,1947
Jim Hegan,CLE,1.4,,1.4,1947
Sid Gordon,NYG,1.4,,1.4,1947
Hal Gregg,BRO,0.2,1.3,1.4,1947
Hal Wagner,- - -,1.4,,1.4,1947
Eddie Robinson,CLE,1.4,,1.4,1947
Clyde Kluttz,PIT,1.4,,1.4,1947
Frank McCormick,- - -,1.4,,1.4,1947
Jim Russell,PIT,1.3,,1.3,1947
Al Gettel,CLE,0.5,0.8,1.3,1947
Eddie Mayo,DET,1.3,,1.3,1947
Mickey Harris,BOS,0.4,0.9,1.3,1947
Bob Lemon,CLE,0.8,0.5,1.3,1947
Yogi Berra,NYY,1.3,,1.3,1947
Allie Reynolds,NYY,-0.2,1.4,1.2,1947
Wally Westlake,PIT,1.2,,1.2,1947
Hank Borowy,CHC,-0.2,1.4,1.2,1947
Buddy Rosar,PHA,1.2,,1.2,1947
Stan Hack,CHC,1.2,,1.2,1947
Babe Young,- - -,1.2,,1.2,1947
Jake Early,SLB,1.2,,1.2,1947
Monty Kennedy,NYG,-0.1,1.3,1.2,1947
Rip Sewell,PIT,-0.2,1.3,1.1,1947
Clint Hartung,NYG,0.5,0.6,1.1,1947
Culley Rikard,PIT,1.1,,1.1,1947
Tommy Hughes,PHI,-0.5,1.6,1.1,1947
Ralph LaPointe,PHI,1.1,,1.1,1947
Vic Raschi,NYY,0.2,0.9,1.1,1947
Eddie Erautt,CIN,-0.2,1.3,1.1,1947
Harry Taylor,BRO,-0.3,1.4,1.1,1947
Bill Bevens,NYY,-0.3,1.4,1.0,1947
Rudy York,- - -,1.0,,1.0,1947
Terry Moore,STL,1.0,,1.0,1947
Pete Suder,PHA,1.0,,1.0,1947
Gene Hermanski,BRO,1.0,,1.0,1947
Mort Cooper,- - -,0.3,0.7,1.0,1947
Bob Chipman,CHC,-0.4,1.4,1.0,1947
Bob Gillespie,CHW,-0.2,1.2,1.0,1947
Rick Ferrell,WAS,1.0,,1.0,1947
Ken Heintzelman,- - -,-0.3,1.3,1.0,1947
Don Kolloway,CHW,1.0,,1.0,1947
Emil Verban,PHI,1.0,,1.0,1947
Bobby Adams,CIN,1.0,,1.0,1947
Bob Savage,PHA,-0.4,1.4,0.9,1947
Mel Harder,CLE,0.1,0.9,0.9,1947
Eddie Waitkus,CHC,0.9,,0.9,1947
Gil Coan,WAS,0.9,,0.9,1947
Joe Coleman,PHA,0.0,0.9,0.9,1947
Ray Poat,NYG,0.2,0.7,0.9,1947
Del Rice,STL,0.9,,0.9,1947
Johnny Berardino,SLB,0.8,,0.8,1947
Earl Harrist,CHW,0.0,0.8,0.8,1947
Si Johnson,BSN,-0.4,1.2,0.8,1947
Bobby Brown,NYY,0.8,,0.8,1947
Blix Donnelly,PHI,-0.3,1.1,0.8,1947
Ralph Hodgin,CHW,0.7,,0.7,1947
Tommy Fine,BOS,0.2,0.5,0.7,1947
Ray Lamanno,CIN,0.7,,0.7,1947
Joe Medwick,STL,0.7,,0.7,1947
Clyde McCullough,CHC,0.7,,0.7,1947
Harry Gumbert,CIN,0.1,0.5,0.7,1947
Thornton Lee,CHW,0.1,0.6,0.7,1947
Don Padgett,PHI,0.7,,0.7,1947
Allie Clark,NYY,0.6,,0.6,1947
Paul Erickson,CHC,0.3,0.4,0.6,1947
Dixie Howell,PIT,0.6,,0.6,1947
Red Embree,CLE,-0.1,0.7,0.6,1947
Wally Judnich,SLB,0.6,,0.6,1947
Jack Lohrke,NYG,0.6,,0.6,1947
Bob Scheffing,CHC,0.6,,0.6,1947
Ray Mueller,CIN,0.6,,0.6,1947
Joe Grace,WAS,0.6,,0.6,1947
Tom Ferrick,WAS,0.0,0.6,0.6,1947
Don Black,CLE,0.0,0.6,0.6,1947
Butch Wensloff,NYY,0.1,0.5,0.6,1947
Sid Hudson,WAS,0.3,0.2,0.6,1947
Dom Dallessandro,CHC,0.5,,0.5,1947
Sheldon Jones,NYG,-0.1,0.7,0.5,1947
Bobby Rhawn,NYG,0.5,,0.5,1947
Marino Pieretti,WAS,0.0,0.5,0.5,1947
Sibby Sisti,BSN,0.5,,0.5,1947
Mike McCormick,BSN,0.5,,0.5,1947
Ken Trinkle,NYG,-0.1,0.5,0.5,1947
Mel Parnell,BOS,-0.2,0.7,0.5,1947
Jack Wallaesa,CHW,0.5,,0.5,1947
Johnny Rigney,CHW,-0.2,0.7,0.5,1947
Frank Baumholtz,CIN,0.5,,0.5,1947
Wally Moses,BOS,0.5,,0.5,1947
Hank Wyse,CHC,-0.3,0.7,0.5,1947
Charley Schanz,PHI,-0.1,0.6,0.4,1947
Walt Lanfranconi,BSN,-0.2,0.6,0.4,1947
Ernie Lombardi,NYG,0.4,,0.4,1947
Eddie Miksis,BRO,0.4,,0.4,1947
Bert Haas,CIN,0.4,,0.4,1947
Danny Litwhiler,BSN,0.4,,0.4,1947
Jake Jones,- - -,0.4,,0.4,1947
Ralph Hamner,CHC,-0.1,0.5,0.4,1947
Matt Batts,BOS,0.4,,0.4,1947
Al Evans,WAS,0.4,,0.4,1947
Clyde Shoun,- - -,-0.1,0.5,0.4,1947
Ed Bahr,PIT,-0.3,0.7,0.4,1947
Hank Ruszkowski,CLE,0.4,,0.4,1947
Russ Christopher,PHA,0.0,0.4,0.4,1947
Cliff Aberson,CHC,0.4,,0.4,1947
Red Schoendienst,STL,0.4,,0.4,1947
Don Johnson,NYY,-0.2,0.6,0.4,1947
Ox Miller,CHC,0.2,0.1,0.4,1947
Rusty Peters,SLB,0.4,,0.4,1947
Preacher Roe,PIT,-0.3,0.6,0.4,1947
Cookie Lavagetto,BRO,0.3,,0.3,1947
Ken Johnson,STL,0.1,0.3,0.3,1947
Bob Swift,DET,0.3,,0.3,1947
Bobby Sturgeon,CHC,0.3,,0.3,1947
Ken Burkhart,STL,-0.2,0.5,0.3,1947
Stan Rojek,BRO,0.3,,0.3,1947
Curt Simmons,PHI,0.1,0.3,0.3,1947
Russ Meyer,CHC,0.0,0.3,0.3,1947
Buddy Blattner,NYG,0.3,,0.3,1947
Bucky Walters,CIN,-0.1,0.4,0.3,1947
Eddie Bockman,CLE,0.3,,0.3,1947
Bill Dietrich,PHA,-0.2,0.5,0.3,1947
Cot Deal,BOS,0.1,0.2,0.3,1947
Mickey Vernon,WAS,0.3,,0.3,1947
Hal White,DET,0.1,0.2,0.3,1947
Dave Philley,CHW,0.3,,0.3,1947
Tommy Tatum,- - -,0.3,,0.3,1947
Ralph Houk,NYY,0.3,,0.3,1947
Don Lund,BRO,0.3,,0.3,1947
Steve Gromek,CLE,0.2,0.1,0.3,1947
Bill Wight,NYY,0.0,0.3,0.3,1947
Thurman Tucker,CHW,0.3,,0.3,1947
Gerry Staley,STL,-0.1,0.4,0.3,1947
Milo Candini,WAS,0.0,0.2,0.3,1947
George Binks,PHA,0.3,,0.3,1947
Hal Toenes,WAS,0.0,0.2,0.2,1947
Johnny Hetki,CIN,0.1,0.2,0.2,1947
Joe Beggs,- - -,-0.3,0.5,0.2,1947
Dick Culler,BSN,0.2,,0.2,1947
Clyde King,BRO,-0.2,0.4,0.2,1947
Johnny Murphy,BOS,0.1,0.1,0.2,1947
Eddie Lukon,CIN,0.2,,0.2,1947
Al Benton,DET,-0.2,0.4,0.2,1947
George Dickey,CHW,0.2,,0.2,1947
Billy Jurges,CHC,0.2,,0.2,1947
Eddie Lake,DET,0.2,,0.2,1947
Ernie White,BSN,0.1,0.1,0.2,1947
Bob Kuzava,CLE,-0.1,0.2,0.2,1947
Ray Martin,BSN,0.0,0.2,0.2,1947
Al Lopez,CLE,0.2,,0.2,1947
Hooks Iott,- - -,0.1,0.1,0.1,1947
Dizzy Dean,SLB,0.1,0.1,0.1,1947
John Sullivan,WAS,0.1,,0.1,1947
Billy Sullivan,PIT,0.1,,0.1,1947
Bobby Bragan,BRO,0.1,,0.1,1947
Mike Tresh,CHW,0.1,,0.1,1947
Wes Westrum,NYG,0.1,,0.1,1947
Lou Possehl,PHI,0.0,0.1,0.1,1947
Lefty Hoerst,PHI,0.1,0.0,0.1,1947
Scott Cary,WAS,-0.1,0.1,0.1,1947
Randy Gumpert,NYY,-0.2,0.3,0.1,1947
Mike Budnick,NYG,0.0,0.1,0.1,1947
Merl Combs,BOS,0.1,,0.1,1947
Nick Etten,PHI,0.1,,0.1,1947
Herman Franks,PHA,0.1,,0.1,1947
Dick Whitman,BRO,0.1,,0.1,1947
Phil Haugstad,BRO,0.0,0.1,0.1,1947
Jack Albright,PHI,0.1,,0.1,1947
Johnny Van Cuyk,BRO,0.0,0.1,0.1,1947
Mario Picone,NYG,0.1,0.0,0.1,1947
Orval Grove,CHW,0.0,0.0,0.1,1947
Buzz Dozier,WAS,0.0,0.1,0.1,1947
Andy Hansen,NYG,-0.1,0.1,0.1,1947
Jesse Levan,PHI,0.1,,0.1,1947
Hugh Casey,BRO,-0.2,0.3,0.1,1947
Lonny Frey,- - -,0.1,,0.1,1947
Homer Spragins,PHI,0.0,0.1,0.1,1947
Ray Mack,- - -,0.1,,0.1,1947
Bill Butland,BOS,0.0,0.1,0.1,1947
Gordon Maltzberger,CHW,0.1,0.0,0.1,1947
Jim Bagby,PIT,0.1,0.0,0.1,1947
Elbie Fletcher,PIT,0.1,,0.1,1947
Bama Rowell,BSN,0.0,,0.0,1947
Gene Handley,PHA,0.0,,0.0,1947
Johnny Groth,DET,0.0,,0.0,1947
Glen Moulder,SLB,0.0,0.0,0.0,1947
Willie Ramsdell,BRO,0.1,0.0,0.0,1947
Dick Mauney,PHI,0.0,0.1,0.0,1947
Hi Bithorn,CHW,0.0,0.0,0.0,1947
Dick Mulligan,BSN,0.0,0.0,0.0,1947
Red Ruffing,CHW,0.0,0.0,0.0,1947
Whitey Lockman,NYG,0.0,,0.0,1947
Dan Bankhead,BRO,0.1,-0.1,0.0,1947
Johnny Beazley,BSN,-0.2,0.2,0.0,1947
Granny Hamner,PHI,0.0,,0.0,1947
Tommy Neill,BSN,0.0,,0.0,1947
Lou Tost,PIT,0.0,0.0,0.0,1947
Herm Wehmeier,CIN,0.0,0.0,0.0,1947
Jack Phillips,NYY,0.0,,0.0,1947
Buddy Lively,CIN,0.2,-0.1,0.0,1947
Rollie Hemsley,PHI,0.0,,0.0,1947
Ernest Groth,CLE,0.0,0.0,0.0,1947
Hank Thompson,SLB,0.0,,0.0,1947
Woody Abernathy,NYG,0.0,0.0,0.0,1947
Gene Mauch,PIT,0.0,,0.0,1947
Harry Perkowski,CIN,0.0,0.0,0.0,1947
Max Macon,BSN,0.0,0.0,0.0,1947
Steve Nagy,PIT,0.0,0.0,0.0,1947
Don Richmond,PHA,0.0,,0.0,1947
Chet Laabs,PHA,0.0,,0.0,1947
Andy Karl,BSN,0.0,0.0,0.0,1947
Perry Currin,SLB,0.0,,0.0,1947
Ken Silvestri,NYY,0.0,,0.0,1947
Mickey Rutner,PHA,0.0,,0.0,1947
Tex Aulds,BOS,0.0,,0.0,1947
Frankie Crosetti,NYY,0.0,,0.0,1947
Cal McLish,PIT,0.0,0.0,0.0,1947
Virgil Stallcup,CIN,0.0,,0.0,1947
Gene Woodling,PIT,0.0,,0.0,1947
George Myatt,WAS,0.0,,0.0,1947
Al Lyons,- - -,0.3,-0.4,0.0,1947
Erv Palica,BRO,0.0,0.0,0.0,1947
Rex Barney,BRO,-0.2,0.2,0.0,1947
Chuck Stobbs,BOS,0.0,0.0,0.0,1947
Jimmy Wasdell,CLE,0.0,,0.0,1947
Austin Knickerbocker,PHA,0.0,,0.0,1947
Tommy Byrne,NYY,0.0,-0.1,0.0,1947
Pat Cooper,PHA,0.0,,0.0,1947
Tom Kirk,PHA,0.0,,0.0,1947
Glenn McQuillen,SLB,0.0,,0.0,1947
Bob Brady,BSN,0.0,,0.0,1947
Nick Strincevich,PIT,-0.2,0.2,0.0,1947
Ken Polivka,CIN,0.0,0.0,0.0,1947
Lyman Linde,CLE,0.0,0.0,0.0,1947
Gene Bearden,CLE,0.0,0.0,0.0,1947
Nellie Fox,PHA,0.0,,0.0,1947
Mike Schultz,CIN,0.0,0.0,0.0,1947
Dick Koecher,PHI,-0.1,0.0,0.0,1947
Birdie Tebbetts,- - -,0.0,,0.0,1947
Bennie Warren,NYG,0.0,,0.0,1947
Bryan Stephens,CLE,-0.2,0.2,0.0,1947
Dewey Williams,CHC,0.0,,0.0,1947
Lee Howard,PIT,0.0,0.0,0.0,1947
Marv Rackley,BRO,0.0,,0.0,1947
Heinz Becker,CLE,0.0,,0.0,1947
Sal Yvars,NYG,0.0,,0.0,1947
Dick Starr,NYY,0.1,-0.1,0.0,1947
Claude Passeau,CHC,-0.3,0.2,0.0,1947
Bill Ayers,NYG,0.1,-0.1,0.0,1947
Ray Poole,PHA,-0.1,,-0.1,1947
Skeeter Webb,DET,-0.1,,-0.1,1947
Karl Drews,NYY,-0.2,0.2,-0.1,1947
Sherm Lollar,NYY,-0.1,,-0.1,1947
Putsy Caballero,PHI,-0.1,,-0.1,1947
Rufe Gentry,DET,0.0,-0.1,-0.1,1947
Gary Gearhart,NYG,-0.1,,-0.1,1947
Cal Ermer,WAS,-0.1,,-0.1,1947
Buddy Lewis,WAS,-0.1,,-0.1,1947
Lou Brissie,PHA,0.0,0.0,-0.1,1947
Don Johnson,CHC,-0.1,,-0.1,1947
Hub Andrews,NYG,0.0,-0.1,-0.1,1947
Joe Kuhel,CHW,-0.1,,-0.1,1947
Bill Lee,CHC,0.0,-0.1,-0.1,1947
Doc Cramer,DET,-0.1,,-0.1,1947
Bill Zuber,BOS,0.0,-0.1,-0.1,1947
Bob Carpenter,- - -,0.1,-0.1,-0.1,1947
Jack Banta,BRO,0.0,0.0,-0.1,1947
Danny Murtaugh,BSN,-0.1,,-0.1,1947
Billy Goodman,BOS,-0.1,,-0.1,1947
Ted Sepkowski,- - -,-0.1,,-0.1,1947
Bob Usher,CIN,-0.1,,-0.1,1947
Lou Finney,PHI,-0.1,,-0.1,1947
Mel Ott,NYG,-0.1,,-0.1,1947
Bob Malloy,CIN,0.0,-0.1,-0.1,1947
Strick Shofner,BOS,-0.1,,-0.1,1947
Hugh Mulcahy,PIT,0.0,-0.1,-0.1,1947
Joe Lafata,NYG,-0.1,,-0.1,1947
Ed Lyons,WAS,-0.1,,-0.1,1947
Loyd Christopher,CHW,-0.1,,-0.1,1947
Bernie Creger,STL,-0.1,,-0.1,1947
Buster Adams,PHI,-0.1,,-0.1,1947
Al Gionfriddo,- - -,-0.1,,-0.1,1947
Lum Harris,WAS,0.0,-0.1,-0.1,1947
Fuzz White,NYG,-0.1,,-0.1,1947
Lou Knerr,WAS,0.1,-0.2,-0.1,1947
Ken Gables,PIT,0.0,-0.1,-0.1,1947
Ed Stevens,BRO,-0.1,,-0.1,1947
Johnny Lanning,BSN,0.0,-0.1,-0.1,1947
Al Rosen,CLE,-0.1,,-0.1,1947
Rugger Ardizoia,NYY,0.0,-0.1,-0.1,1947
Ted Kluszewski,CIN,-0.1,,-0.1,1947
Johnny Lucadello,NYY,-0.2,,-0.2,1947
Frankie Hayes,BOS,-0.2,,-0.2,1947
Al Widmar,BOS,0.0,-0.2,-0.2,1947
Hank Riebe,DET,-0.2,,-0.2,1947
Pete Castiglione,PIT,-0.2,,-0.2,1947
Johnny Gorsica,DET,0.1,-0.2,-0.2,1947
Hank Schenz,CHC,-0.2,,-0.2,1947
Joe Schultz,SLB,-0.2,,-0.2,1947
Del Wilber,STL,-0.2,,-0.2,1947
Rube Melton,BRO,0.1,-0.2,-0.2,1947
Skeeter Newsome,PHI,-0.2,,-0.2,1947
Mickey Witek,NYG,-0.2,,-0.2,1947
Tommy Brown,BRO,-0.2,,-0.2,1947
Bud Swartz,SLB,0.1,-0.2,-0.2,1947
Dick Adams,PHA,-0.2,,-0.2,1947
Frank Colman,NYY,-0.2,,-0.2,1947
Chuck Kress,CIN,-0.2,,-0.2,1947
Mickey Livingston,- - -,-0.2,,-0.2,1947
Joe Frazier,CLE,-0.2,,-0.2,1947
Billy Herman,PIT,-0.2,,-0.2,1947
Tom McBride,- - -,-0.2,,-0.2,1947
Hugh Poland,- - -,-0.2,,-0.2,1947
Eddie McGah,BOS,-0.2,,-0.2,1947
Gil Hodges,BRO,-0.2,,-0.2,1947
Bill Kennedy,WAS,0.0,-0.2,-0.2,1947
Cal Dorsett,CLE,0.0,-0.2,-0.2,1947
Roy Jarvis,PIT,-0.2,,-0.2,1947
Eddie Smith,- - -,0.0,-0.2,-0.2,1947
Willie Jones,PHI,-0.2,,-0.2,1947
Sal Madrid,CHC,-0.2,,-0.2,1947
George Dockins,BRO,0.0,-0.2,-0.2,1947
Nippy Jones,STL,-0.2,,-0.2,1947
Art Herring,PIT,0.0,-0.2,-0.2,1947
Bill Salkeld,PIT,-0.3,,-0.3,1947
Jack Conway,CLE,-0.3,,-0.3,1947
Ted Wilks,STL,0.0,-0.3,-0.3,1947
Rip Russell,BOS,-0.3,,-0.3,1947
Ed Mierkowicz,DET,-0.3,,-0.3,1947
Felix Mackiewicz,- - -,-0.3,,-0.3,1947
Larry Doby,CLE,-0.3,,-0.3,1947
Jeff Cross,STL,-0.3,,-0.3,1947
Duke Snider,BRO,-0.3,,-0.3,1947
Carl Scheib,PHA,-0.2,-0.1,-0.3,1947
Leon Culberson,BOS,-0.3,,-0.3,1947
Freddy Schmidt,- - -,-0.3,0.0,-0.3,1947
Charlie Gilbert,PHI,-0.3,,-0.3,1947
Pat Seerey,CLE,-0.3,,-0.3,1947
Roy Partee,BOS,-0.3,,-0.3,1947
Glenn Elliott,BSN,0.1,-0.4,-0.4,1947
Hank Camelli,BSN,-0.4,,-0.4,1947
John McHale,DET,-0.4,,-0.4,1947
Al Jurisich,PHI,-0.5,0.1,-0.4,1947
Walter Brown,SLB,-0.1,-0.3,-0.4,1947
Emil Kush,CHC,0.1,-0.5,-0.4,1947
Joe Stephenson,CHW,-0.4,,-0.4,1947
Junior Wooten,WAS,-0.4,,-0.4,1947
Russ Meers,CHC,-0.1,-0.3,-0.4,1947
Sam Dente,BOS,-0.4,,-0.4,1947
Elmer Singleton,PIT,0.1,-0.6,-0.4,1947
Les Willis,CLE,-0.1,-0.3,-0.4,1947
Jimmy Outlaw,DET,-0.4,,-0.4,1947
Sherry Robertson,WAS,-0.4,,-0.4,1947
Earl Caldwell,CHW,-0.1,-0.4,-0.5,1947
Clayton Lambert,CIN,0.0,-0.5,-0.5,1947
Junior Thompson,NYG,-0.1,-0.4,-0.5,1947
Eddie Basinski,PIT,-0.5,,-0.5,1947
Eddie Pellagrini,BOS,-0.5,,-0.5,1947
Ed Klieman,CLE,-0.1,-0.5,-0.5,1947
Roger Wolff,- - -,-0.2,-0.3,-0.5,1947
Frank Mancuso,WAS,-0.5,,-0.5,1947
Lee Handley,PHI,-0.5,,-0.5,1947
Paul Lehner,SLB,-0.5,,-0.5,1947
Mel Queen,- - -,-0.3,-0.2,-0.5,1947
Bob Kennedy,CHW,-0.6,,-0.6,1947
Dick Sisler,STL,-0.6,,-0.6,1947
Ed Chandler,BRO,0.0,-0.6,-0.6,1947
Jerry Priddy,WAS,-0.6,,-0.6,1947
Kermit Wahl,CIN,-0.6,,-0.6,1947
Bob Klinger,BOS,-0.1,-0.5,-0.6,1947
Jim Tabor,PHI,-0.6,,-0.6,1947
Willard Brown,SLB,-0.7,,-0.7,1947
Mark Christman,WAS,-0.7,,-0.7,1947
Ed Wright,BSN,-0.1,-0.6,-0.7,1947
George Case,WAS,-0.7,,-0.7,1947
Whitey Wietelmann,PIT,-0.7,,-0.7,1947
Don Gutteridge,BOS,-0.7,,-0.7,1947
Benny Zientara,CIN,-0.7,,-0.7,1947
Johnny Grodzicki,STL,0.0,-0.7,-0.7,1947
Cecil Travis,WAS,-0.8,,-0.8,1947
Hank Behrman,- - -,0.0,-0.7,-0.8,1947
Pete Gebrian,CHW,-0.2,-0.6,-0.8,1947
Eddie Yost,WAS,-0.8,,-0.8,1947
Ray Coleman,SLB,-0.8,,-0.8,1947
Elmer Riddle,CIN,0.0,-0.9,-0.9,1947
Clyde Vollmer,CIN,-1.0,,-1.0,1947
Jerry Witte,SLB,-1.0,,-1.0,1947
Lennie Merullo,CHC,-1.0,,-1.0,1947
Jimmy Bloodworth,PIT,-1.0,,-1.0,1947
Mike Guerra,PHA,-1.1,,-1.1,1947
Chuck Diering,STL,-1.1,,-1.1,1947
Nanny Fernandez,BSN,-1.1,,-1.1,1947
Les Moss,SLB,-1.2,,-1.2,1947
